Source,Target,Weight
2,100,0.024269976574273877
2,136,0.02324855662883496
2,94,0.023244374362599518
2,143,0.022981368878100095
2,52,0.022440007552834262
2,59,0.022140402805565618
2,122,0.02126363404839826
2,35,0.021018023794839746
2,164,0.02026403568944768
2,131,0.019299081063667622
2,155,0.019274221856350526
2,101,0.01837147916314752
2,98,0.01816480681531063
2,115,0.017696432251113614
2,74,0.01767600752721643
2,10,0.017075249111592194
2,63,0.017070861021498462
2,51,0.01694756096324368
2,13,0.015731942590155645
2,108,0.01510275375461756
2,89,0.015035870002776841
2,7,0.014870707926579962
2,179,0.014779432193658959
2,190,0.014426018948083263
2,19,0.014418758608068183
2,132,0.014357374118755373
2,23,0.013903931776244716
2,77,0.013790748479002746
2,68,0.013118055971977793
2,144,0.013117854961808173
2,29,0.012770566940595529
2,3,0.012434646300123586
2,174,0.011879397452273177
2,43,0.011752209573022365
2,33,0.011730150965947983
2,4,0.011448063427635824
2,1,0.011397716546796777
2,160,0.011379396240907225
2,113,0.011305988694834235
2,147,0.010985832846418297
2,137,0.01096620857578956
2,148,0.01080204637388682
2,104,0.010515580879071562
2,119,0.010392431258494095
2,129,0.010378955950948177
2,158,0.010322771709979639
2,184,0.01020055174783907
3,108,0.31464200128835573
3,4,0.2521224979547738
3,195,0.25040667208262435
3,121,0.14370808480507735
3,98,0.1346268120658518
3,155,0.12866518328446297
3,163,0.08937139292332197
3,191,0.07567393223527075
3,49,0.0598611055448488
3,132,0.058658030304526765
3,36,0.05332157247595848
3,144,0.05287776125215271
3,140,0.042732585930637446
3,185,0.04229883889276331
3,141,0.03898259346196309
3,6,0.0371026903925048
3,68,0.030157972632805063
3,133,0.027834323691203755
3,61,0.0217029712433513
3,176,0.020017033666948514
3,111,0.019667093106137568
4,3,0.2521224979547738
4,108,0.11975537848065665
4,121,0.07340225437751868
4,163,0.05095869884787696
4,36,0.016973691278150405
4,98,0.0154838802622147
4,191,0.015194754722908987
5,41,0.20932477787017378
5,12,0.1501755728564761
5,194,0.0618812253027754
5,173,0.05523264657763338
5,7,0.04330191891268398
5,52,0.03843227708547048
5,33,0.03758595176951385
5,38,0.035292061603710345
5,1,0.03399831790329999
5,108,0.027535544678242818
5,192,0.02692917126466654
5,91,0.02675738119610127
5,53,0.024825846555030173
5,136,0.023533862222942736
5,69,0.023373240284522923
5,74,0.021073604653987554
5,55,0.020849297174967196
5,125,0.018595980826405234
5,148,0.018389977435406824
5,175,0.017912052572111925
5,183,0.01742632864492155
5,51,0.01713832921569025
5,145,0.017084982133570237
5,135,0.0169721720526389
5,47,0.016146755206292163
5,26,0.01548497214227662
5,57,0.01446629233359975
6,62,0.6451387402389807
6,49,0.09624426318766455
6,32,0.08718380885038424
6,144,0.07701017823717027
6,185,0.06999644228366808
6,115,0.04922414517996365
7,57,0.12904654895416745
7,68,0.11782991644918173
7,112,0.10917251283996077
7,58,0.10871721690408098
7,53,0.08812685358171413
7,136,0.0874518610595666
7,193,0.08122422513950944
7,46,0.07163188400322107
7,115,0.0684261558179099
7,82,0.0637213207492533
7,49,0.06311067496314338
7,156,0.052249987846817
7,1,0.04725170531270184
7,96,0.04639576427860803
7,106,0.04395886659787407
7,5,0.04330191891268398
7,64,0.04215926313805496
7,139,0.03816349438124722
7,185,0.03571294440005213
7,125,0.03476240887037885
7,91,0.03463203329460207
7,92,0.033007050977494345
7,50,0.03236614483096545
7,105,0.03127478882207724
7,85,0.027839604893615255
7,55,0.027650940151389136
7,148,0.02633386800889137
7,144,0.02556452591039393
7,52,0.025511826599948217
7,41,0.02371042716660343
7,160,0.02081894172986254
7,194,0.01983409809990211
7,132,0.01937687051876935
7,151,0.019115989515638865
7,159,0.01838770533418288
7,167,0.01831634141382077
7,146,0.017337769303054973
7,6,0.017090243997057275
7,183,0.016994003695721904
8,10,0.2547040271555391
8,145,0.19103813258712288
8,77,0.13858843440569046
8,139,0.13608531909555954
8,106,0.13535841089961742
8,165,0.1340005953151151
8,148,0.12252259856106429
8,162,0.11894141304408923
8,160,0.11380749824596392
8,40,0.11215595282309998
8,65,0.1045972989374152
8,107,0.10264807777499929
8,13,0.09278845027816951
8,82,0.09022119794714945
8,81,0.0868096529146396
8,171,0.08297333397736395
8,109,0.08115882580432798
8,102,0.07009899671271191
8,47,0.06501339440651022
8,159,0.06285526582846845
8,95,0.058953897503434605
8,59,0.055203150895713815
8,17,0.053670576677156245
8,170,0.047427364743213074
8,29,0.04611049550615531
8,168,0.04407193345036553
8,84,0.04226809871319703
8,76,0.04054456942721463
8,25,0.03772091180635817
8,96,0.037162502459977764
8,132,0.036588083981924924
8,112,0.03369984521049052
8,176,0.03193409439553452
8,181,0.031870265061632264
8,150,0.030159515302697226
8,43,0.029913532492732542
8,23,0.02961417280451062
8,88,0.02939377132790355
8,169,0.027266616126898846
8,134,0.024242611155782412
8,185,0.024208461278775406
8,45,0.024007383140275285
8,114,0.023206378451744558
8,135,0.023027246392550715
8,113,0.02257240376635583
8,35,0.02254915556939252
8,87,0.022465685236201516
8,164,0.0221587604879665
8,193,0.021737037280300298
8,74,0.021161908993600376
8,94,0.021161053851321276
8,99,0.02072174603313215
8,42,0.020345920476164125
8,51,0.020071754391810748
8,183,0.019917293563300187
8,18,0.01961537447603634
8,140,0.019374667404298163
8,79,0.019347781572230827
8,172,0.01904929928690413
8,131,0.018926211035711127
8,143,0.018619179867624736
8,15,0.01825904165554193
8,158,0.01722647876252903
9,88,0.14425381885229138
9,142,0.10588478553937519
9,19,0.0887411991356657
9,113,0.08184177825667205
9,143,0.07188919224792689
9,132,0.06113225264854805
9,118,0.06023165411481646
9,35,0.05622615122718988
9,38,0.05267762194755199
9,169,0.04514617982164859
9,190,0.04289525747377787
9,156,0.04216230090763384
9,17,0.041076291731936276
9,61,0.04054211067938873
9,18,0.0400405433649601
9,74,0.038983077943395394
9,117,0.038891154105204606
9,32,0.03814485417178781
9,15,0.03778736744486877
9,11,0.036803310629737296
9,127,0.03674777947393504
9,146,0.03606379530438386
9,122,0.03601627130557028
9,105,0.03283698042492367
9,33,0.03278161880453767
9,21,0.031780365516530074
9,67,0.03168611109587849
9,6,0.03139835531413682
9,26,0.030311337226945234
9,103,0.03009990090591541
9,23,0.027565651177962835
9,159,0.02730400510169806
9,73,0.024749152221403725
9,106,0.024494368962431845
9,63,0.024382269039166293
9,116,0.02422343623539347
9,99,0.023693891310230808
9,198,0.022629838957983206
9,178,0.022474011504502456
9,96,0.022412300487467562
9,80,0.021536698024181566
9,50,0.021289918478727632
9,101,0.02103277661399683
9,135,0.01975062039237463
9,100,0.019502244541220293
9,119,0.018815227485669772
9,195,0.018790808052937757
9,71,0.018628513106053846
9,149,0.017272158954632744
9,161,0.01718457379776739
9,31,0.016994175276797585
9,115,0.016630225015232147
9,155,0.016587345633963135
9,46,0.016361660364383468
9,185,0.016172427784578725
9,171,0.01615761822446582
9,14,0.015367238539449546
10,8,0.2547040271555391
10,189,0.11189770278155164
10,43,0.10881666698897374
10,83,0.09270235651140535
10,38,0.04649509731428325
10,61,0.03818645190554559
10,11,0.03784129344780163
10,185,0.02693097578114223
10,27,0.02608981439869562
10,35,0.025812610665439273
10,171,0.0241571610508442
10,49,0.02367100956367929
10,137,0.02264828395009877
10,63,0.019828168876740437
10,130,0.01941951160289046
10,2,0.017075249111592194
10,174,0.015980741420335898
10,119,0.015914627518500146
11,43,0.09995782915986828
11,19,0.07047685354388333
11,49,0.0537476598262594
11,58,0.052859635265093186
11,89,0.049550688722681424
11,35,0.048865775403670986
11,17,0.04540757141465279
11,56,0.0435613943622003
11,63,0.041003891230663836
11,185,0.038811262253847456
11,10,0.03784129344780163
11,9,0.036803310629737296
11,25,0.03342959626645514
11,141,0.03281106909973808
11,60,0.030669741469294576
11,109,0.030498175561701202
11,51,0.030111287932452546
11,139,0.02873540891111137
11,74,0.028686295001633222
11,18,0.02738118659195532
11,68,0.026900360467343898
11,85,0.024854777404283324
11,140,0.024598954213480573
11,71,0.023852389530290785
11,38,0.02338775159318307
11,153,0.02269383999546093
11,145,0.022621230539659254
11,149,0.022286291652587664
11,61,0.020927603492111424
11,80,0.02012899793210221
11,20,0.019105600633777642
11,82,0.018873492206658127
11,81,0.018853391564946254
11,86,0.01848732486008564
11,88,0.018484055304869518
11,150,0.017520681892969403
11,187,0.01742006088000181
11,105,0.017088191648501505
11,132,0.016862012963366757
11,179,0.016644920053081935
11,169,0.016212344344106677
11,144,0.01600061053105728
11,176,0.01598770284994777
11,77,0.015746013916376422
11,21,0.01545193679199941
11,116,0.015359906315982608
11,160,0.01526554171804373
11,164,0.015001932653888828
11,8,0.014751894330208848
11,189,0.014378084432069338
